2 qid:283 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:283 1:0.0016666666666666668 2:0.0 3:0.0016666666666666668 4:0.011666666666666667 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0016666666666666668 10:0.0 11:0.0033333333333333335 12:0.021666666666666667 13:0.01 14:0.008333333333333333 15:0.015 16:0.9133333333333333 
2 qid:284 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:284 1:0.0016666666666666668 2:0.0 3:0.0016666666666666668 4:0.011666666666666667 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0 10:0.0 11:0.0016666666666666668 12:0.025 13:0.011666666666666667 14:0.006666666666666667 15:0.016666666666666666 16:0.9116666666666666 
2 qid:285 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:285 1:0.0016666666666666668 2:0.0 3:0.0 4:0.013333333333333334 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0016666666666666668 10:0.0 11:0.0016666666666666668 12:0.023333333333333334 13:0.008333333333333333 14:0.008333333333333333 15:0.023333333333333334 16:0.9066666666666666 
2 qid:286 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:286 1:0.0033333333333333335 2:0.0 3:0.0 4:0.011666666666666667 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0016666666666666668 10:0.0 11:0.0033333333333333335 12:0.021666666666666667 13:0.005 14:0.01 15:0.018333333333333333 16:0.9133333333333333 
2 qid:287 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:287 1:0.0033333333333333335 2:0.0 3:0.0 4:0.011666666666666667 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0 10:0.0 11:0.0016666666666666668 12:0.025 13:0.01 14:0.006666666666666667 15:0.018333333333333333 16:0.9116666666666666 
2 qid:288 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:288 1:0.0016666666666666668 2:0.0 3:0.0016666666666666668 4:0.011666666666666667 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0016666666666666668 10:0.0 11:0.0033333333333333335 12:0.021666666666666667 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
2 qid:289 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:289 1:0.005 2:0.0 3:0.0016666666666666668 4:0.008333333333333333 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.008333333333333333 14:0.006666666666666667 15:0.015 16:0.9166666666666666 
2 qid:290 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:290 1:0.0033333333333333335 2:0.0 3:0.0 4:0.011666666666666667 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0016666666666666668 10:0.0 11:0.0016666666666666668 12:0.023333333333333334 13:0.008333333333333333 14:0.006666666666666667 15:0.018333333333333333 16:0.9133333333333333 
2 qid:291 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:291 1:0.0033333333333333335 2:0.0 3:0.0 4:0.011666666666666667 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0 10:0.0 11:0.0016666666666666668 12:0.025 13:0.008333333333333333 14:0.008333333333333333 15:0.023333333333333334 16:0.9066666666666666 
2 qid:292 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:292 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
2 qid:293 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:293 1:0.0033333333333333335 2:0.0 3:0.0 4:0.011666666666666667 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0 10:0.0 11:0.0016666666666666668 12:0.025 13:0.006666666666666667 14:0.008333333333333333 15:0.02 16:0.9116666666666666 
2 qid:294 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:294 1:0.0016666666666666668 2:0.0 3:0.0 4:0.013333333333333334 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0016666666666666668 10:0.0 11:0.0033333333333333335 12:0.021666666666666667 13:0.006666666666666667 14:0.01 15:0.018333333333333333 16:0.9116666666666666 
2 qid:295 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:295 1:0.0016666666666666668 2:0.0 3:0.0016666666666666668 4:0.011666666666666667 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0016666666666666668 12:0.025 13:0.011666666666666667 14:0.008333333333333333 15:0.016666666666666666 16:0.91 
2 qid:296 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:296 1:0.0016666666666666668 2:0.0 3:0.0016666666666666668 4:0.011666666666666667 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0016666666666666668 10:0.0 11:0.0033333333333333335 12:0.021666666666666667 13:0.008333333333333333 14:0.01 15:0.02 16:0.9083333333333333 
2 qid:297 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:297 1:0.0033333333333333335 2:0.0 3:0.0 4:0.011666666666666667 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0016666666666666668 10:0.0 11:0.0033333333333333335 12:0.021666666666666667 13:0.005 14:0.005 15:0.01 16:0.9266666666666666 
2 qid:298 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:298 1:0.0016666666666666668 2:0.0 3:0.0016666666666666668 4:0.011666666666666667 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0016666666666666668 10:0.0 11:0.0033333333333333335 12:0.021666666666666667 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
2 qid:299 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:299 1:0.0033333333333333335 2:0.0 3:0.0 4:0.011666666666666667 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0 10:0.0 11:0.0016666666666666668 12:0.025 13:0.006666666666666667 14:0.008333333333333333 15:0.02 16:0.9116666666666666 
2 qid:300 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:300 1:0.005 2:0.0 3:0.0 4:0.01 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0016666666666666668 10:0.0 11:0.0033333333333333335 12:0.021666666666666667 13:0.0033333333333333335 14:0.005 15:0.01 16:0.9283333333333333 
2 qid:301 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:301 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0016666666666666668 7:0.0 8:0.01 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.008333333333333333 14:0.008333333333333333 15:0.02 16:0.91 
2 qid:302 1:0.0033333333333333335 2:0.0 3:0.0016666666666666668 4:0.01 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0033333333333333335 12:0.023333333333333334 13:0.006666666666666667 14:0.006666666666666667 15:0.008333333333333333 16:0.925 
1 qid:302 1:0.0 2:0.0 3:0.0016666666666666668 4:0.013333333333333334 5:0.0 6:0.0 7:0.0 8:0.011666666666666667 9:0.0 10:0.0 11:0.0016666666666666668 12:0.025 13:0.011666666666666667 14:0.01 15:0.021666666666666667 16:0.9033333333333333 
2 qid:303 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:303 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.011827956989247311 15:0.011827956989247311 16:0.9354838709677419 
2 qid:304 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:304 1:0.0 2:0.0 3:0.001075268817204301 4:0.004301075268817204 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.001075268817204301 12:0.012903225806451613 13:0.004301075268817204 14:0.012903225806451613 15:0.008602150537634409 16:0.9376344086021505 
2 qid:305 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:305 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.0 10:0.001075268817204301 11:0.0 12:0.012903225806451613 13:0.005376344086021506 14:0.015053763440860216 15:0.011827956989247311 16:0.9311827956989247 
2 qid:306 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:306 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.001075268817204301 10:0.0 11:0.001075268817204301 12:0.011827956989247311 13:0.0032258064516129032 14:0.012903225806451613 15:0.008602150537634409 16:0.9387096774193548 
2 qid:307 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:307 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.001075268817204301 11:0.0 12:0.012903225806451613 13:0.004301075268817204 14:0.011827956989247311 15:0.010752688172043012 16:0.9365591397849462 
2 qid:308 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:308 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.001075268817204301 11:0.0 12:0.012903225806451613 13:0.0032258064516129032 14:0.013978494623655914 15:0.010752688172043012 16:0.9354838709677419 
2 qid:309 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:309 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.001075268817204301 10:0.0 11:0.001075268817204301 12:0.011827956989247311 13:0.0032258064516129032 14:0.011827956989247311 15:0.010752688172043012 16:0.9376344086021505 
2 qid:310 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:310 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.005376344086021506 14:0.016129032258064516 15:0.011827956989247311 16:0.9301075268817204 
2 qid:311 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:311 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.001075268817204301 11:0.0 12:0.012903225806451613 13:0.005376344086021506 14:0.015053763440860216 15:0.012903225806451613 16:0.9301075268817204 
2 qid:312 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:312 1:0.0 2:0.0 3:0.001075268817204301 4:0.004301075268817204 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.0 10:0.0 11:0.001075268817204301 12:0.012903225806451613 13:0.005376344086021506 14:0.016129032258064516 15:0.00967741935483871 16:0.932258064516129 
2 qid:313 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:313 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.001075268817204301 11:0.0 12:0.012903225806451613 13:0.0032258064516129032 14:0.013978494623655914 15:0.010752688172043012 16:0.9354838709677419 
2 qid:314 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:314 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.005376344086021506 14:0.016129032258064516 15:0.011827956989247311 16:0.9301075268817204 
2 qid:315 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:315 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.001075268817204301 11:0.0 12:0.012903225806451613 13:0.004301075268817204 14:0.011827956989247311 15:0.00967741935483871 16:0.9376344086021505 
2 qid:316 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:316 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.001075268817204301 11:0.0 12:0.012903225806451613 13:0.004301075268817204 14:0.011827956989247311 15:0.00967741935483871 16:0.9376344086021505 
2 qid:317 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:317 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.001075268817204301 11:0.0 12:0.012903225806451613 13:0.004301075268817204 14:0.011827956989247311 15:0.00967741935483871 16:0.9376344086021505 
2 qid:318 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:318 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.0032258064516129032 14:0.015053763440860216 15:0.00967741935483871 16:0.9354838709677419 
2 qid:319 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:319 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.001075268817204301 10:0.0 11:0.001075268817204301 12:0.011827956989247311 13:0.0032258064516129032 14:0.012903225806451613 15:0.008602150537634409 16:0.9387096774193548 
2 qid:320 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:320 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.0 10:0.001075268817204301 11:0.0 12:0.012903225806451613 13:0.0032258064516129032 14:0.013978494623655914 15:0.00967741935483871 16:0.9365591397849462 
2 qid:321 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:321 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.011827956989247311 15:0.010752688172043012 16:0.9365591397849462 
2 qid:322 1:0.0 2:0.0 3:0.0 4:0.005376344086021506 5:0.0 6:0.0 7:0.0 8:0.017204301075268817 9:0.0 10:0.0 11:0.0 12:0.013978494623655914 13:0.004301075268817204 14:0.012903225806451613 15:0.00967741935483871 16:0.9365591397849462 
1 qid:322 1:0.0 2:0.0 3:0.001075268817204301 4:0.004301075268817204 5:0.0 6:0.0 7:0.001075268817204301 8:0.016129032258064516 9:0.0 10:0.0 11:0.001075268817204301 12:0.012903225806451613 13:0.005376344086021506 14:0.016129032258064516 15:0.00967741935483871 16:0.932258064516129 
2 qid:323 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0007112375533428165 6:0.0 7:0.0 8:0.007112375533428165 9:0.0 10:0.0 11:0.0007112375533428165 12:0.013513513513513514 13:0.004978662873399715 14:0.005689900426742532 15:0.007112375533428165 16:0.9530583214793741 
1 qid:323 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0 6:0.0 7:0.0 8:0.007823613086770981 9:0.0 10:0.0 11:0.0 12:0.01422475106685633 13:0.005689900426742532 14:0.007112375533428165 15:0.01209103840682788 16:0.9459459459459459 
2 qid:324 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0007112375533428165 6:0.0 7:0.0 8:0.007112375533428165 9:0.0 10:0.0 11:0.0007112375533428165 12:0.013513513513513514 13:0.004978662873399715 14:0.005689900426742532 15:0.007112375533428165 16:0.9530583214793741 
1 qid:324 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0 6:0.0 7:0.0 8:0.007823613086770981 9:0.0 10:0.0 11:0.0 12:0.01422475106685633 13:0.006401137980085348 14:0.005689900426742532 15:0.012802275960170697 16:0.9459459459459459 
2 qid:325 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0007112375533428165 6:0.0 7:0.0 8:0.007112375533428165 9:0.0 10:0.0 11:0.0007112375533428165 12:0.013513513513513514 13:0.004978662873399715 14:0.005689900426742532 15:0.007112375533428165 16:0.9530583214793741 
1 qid:325 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0 6:0.0 7:0.0 8:0.007823613086770981 9:0.0007112375533428165 10:0.0 11:0.0 12:0.013513513513513514 13:0.004978662873399715 14:0.005689900426742532 15:0.007823613086770981 16:0.9523470839260313 
2 qid:326 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0007112375533428165 6:0.0 7:0.0 8:0.007112375533428165 9:0.0 10:0.0 11:0.0007112375533428165 12:0.013513513513513514 13:0.004978662873399715 14:0.005689900426742532 15:0.007112375533428165 16:0.9530583214793741 
1 qid:326 1:0.0 2:0.0 3:0.0007112375533428165 4:0.006401137980085348 5:0.0 6:0.0 7:0.0 8:0.007823613086770981 9:0.0 10:0.0 11:0.0 12:0.01422475106685633 13:0.005689900426742532 14:0.007112375533428165 15:0.011379800853485065 16:0.9466571834992887 
2 qid:327 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0007112375533428165 6:0.0 7:0.0 8:0.007112375533428165 9:0.0 10:0.0 11:0.0007112375533428165 12:0.013513513513513514 13:0.004978662873399715 14:0.005689900426742532 15:0.007112375533428165 16:0.9530583214793741 
1 qid:327 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0 6:0.0 7:0.0 8:0.007823613086770981 9:0.0 10:0.0 11:0.0 12:0.01422475106685633 13:0.006401137980085348 14:0.005689900426742532 15:0.012802275960170697 16:0.9459459459459459 
2 qid:328 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0007112375533428165 6:0.0 7:0.0 8:0.007112375533428165 9:0.0 10:0.0 11:0.0007112375533428165 12:0.013513513513513514 13:0.004978662873399715 14:0.005689900426742532 15:0.007112375533428165 16:0.9530583214793741 
1 qid:328 1:0.0 2:0.0 3:0.0007112375533428165 4:0.006401137980085348 5:0.0 6:0.0 7:0.0 8:0.007823613086770981 9:0.0 10:0.0 11:0.0 12:0.01422475106685633 13:0.005689900426742532 14:0.005689900426742532 15:0.007112375533428165 16:0.9523470839260313 
2 qid:329 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0007112375533428165 6:0.0 7:0.0 8:0.007112375533428165 9:0.0 10:0.0 11:0.0007112375533428165 12:0.013513513513513514 13:0.004978662873399715 14:0.005689900426742532 15:0.007112375533428165 16:0.9530583214793741 
1 qid:329 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0 6:0.0 7:0.0 8:0.007823613086770981 9:0.0 10:0.0 11:0.0 12:0.01422475106685633 13:0.005689900426742532 14:0.007112375533428165 15:0.01209103840682788 16:0.9459459459459459 
2 qid:330 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0007112375533428165 6:0.0 7:0.0 8:0.007112375533428165 9:0.0 10:0.0 11:0.0007112375533428165 12:0.013513513513513514 13:0.004978662873399715 14:0.005689900426742532 15:0.007112375533428165 16:0.9530583214793741 
1 qid:330 1:0.0 2:0.0 3:0.0 4:0.007112375533428165 5:0.0 6:0.0 7:0.0 8:0.007823613086770981 9:0.0007112375533428165 10:0.0 11:0.0 12:0.013513513513513514 13:0.004267425320056899 14:0.007112375533428165 15:0.011379800853485065 16:0.9480796586059744 
